"","nest","site","species","lat","lon","prot","estHD","cov_1m","cov_5m","i","j","k","camera","final_fate","cam_fate","fate_date","year","season_day","status","last_obs","same_ID","obs_int","init_date","nest_age"
"358",20323,"RUTE","CONI","29.75859","-93.12138",NA,75,50,50,NA,NA,NA,TRUE,7,NA,NA,"2020",81,0,NA,0,11,59,NA
"359",20324,"RUTW","CONI","29.7699","-93.1737",NA,71,90,90,59,59,63,TRUE,4,6,61,"2020",59,1,FALSE,1,0,55,6
"360",20324,"RUTW","CONI","29.7699","-93.1737",NA,71,90,90,59,59,63,TRUE,4,6,61,"2020",63,0,TRUE,0,4,55,6
"361",20350,"RUTE","CONI","29.75822","-93.11945",NA,79,40,40,NA,NA,NA,NA,6,NA,NA,"2020",66,1,NA,26,0,63,NA
"362",20352,"RUTE","CONI","29.75912","-93.1234",NA,70,30,40,66,78,81,TRUE,7,1,81,"2020",66,1,FALSE,2,0,54,27
"363",20352,"RUTE","CONI","29.75912","-93.1234",NA,70,30,40,66,78,81,TRUE,7,1,81,"2020",70,1,FALSE,0,4,54,27
"364",20352,"RUTE","CONI","29.75912","-93.1234",NA,70,30,40,66,78,81,TRUE,7,1,81,"2020",73,1,FALSE,0,3,54,27
"365",20352,"RUTE","CONI","29.75912","-93.1234",NA,70,30,40,66,78,81,TRUE,7,1,81,"2020",78,1,FALSE,0,5,54,27
"366",20354,"RUTE","CONI","29.75873","-93.12268",NA,68,80,80,NA,NA,NA,NA,4,NA,NA,"2020",66,1,NA,2,0,52,NA
"367",20354,"RUTE","CONI","29.75873","-93.12268",NA,68,80,80,NA,NA,NA,NA,4,NA,NA,"2020",70,0,NA,0,4,52,NA
"368",20355,"RUTE","CONI","29.75854","-93.12093",NA,NA,40,30,66,69,70,TRUE,7,0,70,"2020",66,1,FALSE,1,0,NA,NA
"369",20355,"RUTE","CONI","29.75854","-93.12093",NA,NA,40,30,66,69,70,TRUE,7,0,70,"2020",69,1,FALSE,0,3,NA,NA
"370",20355,"RUTE","CONI","29.75854","-93.12093",NA,NA,40,30,66,69,70,TRUE,7,0,70,"2020",70,0,TRUE,0,1,NA,NA
"371",20400,"RUTW","LETE","29.767","-93.16158","none",82,10,10,70,85,85,TRUE,8,1,84,"2020",70,1,FALSE,45,0,63,21
"372",20400,"RUTW","LETE","29.767","-93.16158","none",82,10,10,70,85,85,TRUE,8,1,84,"2020",73,1,FALSE,0,3,63,21
"373",20400,"RUTW","LETE","29.767","-93.16158","none",82,10,10,70,85,85,TRUE,8,1,84,"2020",77,1,FALSE,0,4,63,21
"374",20400,"RUTW","LETE","29.767","-93.16158","none",82,10,10,70,85,85,TRUE,8,1,84,"2020",81,1,FALSE,0,4,63,21
"375",20400,"RUTW","LETE","29.767","-93.16158","none",82,10,10,70,85,85,TRUE,8,1,84,"2020",83,1,FALSE,0,2,63,21
"376",20400,"RUTW","LETE","29.767","-93.16158","none",82,10,10,70,85,85,TRUE,8,1,84,"2020",85,1,TRUE,0,2,63,21
"377",20401,"RUTW","LETE","29.76698","-93.16123","none",80,10,10,70,85,85,FALSE,1,NA,NA,"2020",70,1,FALSE,1,0,61,NA
"378",20401,"RUTW","LETE","29.76698","-93.16123","none",80,10,10,70,85,85,FALSE,1,NA,NA,"2020",73,1,FALSE,0,3,61,NA
"379",20401,"RUTW","LETE","29.76698","-93.16123","none",80,10,10,70,85,85,FALSE,1,NA,NA,"2020",77,1,FALSE,0,4,61,NA
"380",20401,"RUTW","LETE","29.76698","-93.16123","none",80,10,10,70,85,85,FALSE,1,NA,NA,"2020",81,1,FALSE,0,4,61,NA
"381",20401,"RUTW","LETE","29.76698","-93.16123","none",80,10,10,70,85,85,FALSE,1,NA,NA,"2020",83,1,FALSE,0,2,61,NA
"382",20401,"RUTW","LETE","29.76698","-93.16123","none",80,10,10,70,85,85,FALSE,1,NA,NA,"2020",85,1,TRUE,0,2,61,NA
"383",20402,"RUTW","LETE","29.76695","-93.16123","none",86,5,10,70,89,89,TRUE,1,1,89,"2020",70,1,FALSE,1,0,67,22
"384",20402,"RUTW","LETE","29.76695","-93.16123","none",86,5,10,70,89,89,TRUE,1,1,89,"2020",73,1,FALSE,0,3,67,22
"385",20402,"RUTW","LETE","29.76695","-93.16123","none",86,5,10,70,89,89,TRUE,1,1,89,"2020",77,1,FALSE,0,4,67,22
"386",20402,"RUTW","LETE","29.76695","-93.16123","none",86,5,10,70,89,89,TRUE,1,1,89,"2020",81,1,FALSE,0,4,67,22
"387",20402,"RUTW","LETE","29.76695","-93.16123","none",86,5,10,70,89,89,TRUE,1,1,89,"2020",83,1,FALSE,0,2,67,22
"388",20402,"RUTW","LETE","29.76695","-93.16123","none",86,5,10,70,89,89,TRUE,1,1,89,"2020",85,1,FALSE,0,2,67,22
"389",20402,"RUTW","LETE","29.76695","-93.16123","none",86,5,10,70,89,89,TRUE,1,1,89,"2020",89,1,TRUE,0,4,67,22
"390",20403,"RUTW","LETE","29.76698","-93.16161","none",90,10,10,70,77,81,FALSE,6,NA,NA,"2020",70,1,FALSE,1,0,71,NA
"391",20403,"RUTW","LETE","29.76698","-93.16161","none",90,10,10,70,77,81,FALSE,6,NA,NA,"2020",73,1,FALSE,0,3,71,NA
"392",20403,"RUTW","LETE","29.76698","-93.16161","none",90,10,10,70,77,81,FALSE,6,NA,NA,"2020",77,1,FALSE,0,4,71,NA
"393",20403,"RUTW","LETE","29.76698","-93.16161","none",90,10,10,70,77,81,FALSE,6,NA,NA,"2020",81,0,TRUE,0,4,71,NA
"394",20404,"RUTW","CONI","29.76892","-93.16894","none",86,90,90,70,73,77,FALSE,6,NA,NA,"2020",70,1,FALSE,1,0,70,NA
"395",20404,"RUTW","CONI","29.76892","-93.16894","none",86,90,90,70,73,77,FALSE,6,NA,NA,"2020",73,1,FALSE,0,3,70,NA
"396",20404,"RUTW","CONI","29.76892","-93.16894","none",86,90,90,70,73,77,FALSE,6,NA,NA,"2020",77,0,TRUE,0,4,70,NA
"397",20405,"RUTW","LETE","29.76446","-93.14888","symbolic",90,50,50,73,92,92,TRUE,8,1,91,"2020",73,1,FALSE,1,0,71,20
"398",20405,"RUTW","LETE","29.76446","-93.14888","symbolic",90,50,50,73,92,92,TRUE,8,1,91,"2020",77,1,FALSE,0,4,71,20
"399",20405,"RUTW","LETE","29.76446","-93.14888","symbolic",90,50,50,73,92,92,TRUE,8,1,91,"2020",81,1,FALSE,0,4,71,20
"400",20405,"RUTW","LETE","29.76446","-93.14888","symbolic",90,50,50,73,92,92,TRUE,8,1,91,"2020",83,1,FALSE,0,2,71,20
"401",20405,"RUTW","LETE","29.76446","-93.14888","symbolic",90,50,50,73,92,92,TRUE,8,1,91,"2020",85,1,FALSE,0,2,71,20
"402",20405,"RUTW","LETE","29.76446","-93.14888","symbolic",90,50,50,73,92,92,TRUE,8,1,91,"2020",89,1,FALSE,0,4,71,20
"403",20405,"RUTW","LETE","29.76446","-93.14888","symbolic",90,50,50,73,92,92,TRUE,8,1,91,"2020",92,0,TRUE,0,3,71,20
"404",20406,"RUTW","LETE","29.76433","-93.14832","symbolic",90,50,50,73,92,92,TRUE,1,1,91,"2020",73,1,FALSE,1,0,71,20
"405",20406,"RUTW","LETE","29.76433","-93.14832","symbolic",90,50,50,73,92,92,TRUE,1,1,91,"2020",77,1,FALSE,0,4,71,20
"406",20406,"RUTW","LETE","29.76433","-93.14832","symbolic",90,50,50,73,92,92,TRUE,1,1,91,"2020",81,1,FALSE,0,4,71,20
"407",20406,"RUTW","LETE","29.76433","-93.14832","symbolic",90,50,50,73,92,92,TRUE,1,1,91,"2020",83,1,FALSE,0,2,71,20
"408",20406,"RUTW","LETE","29.76433","-93.14832","symbolic",90,50,50,73,92,92,TRUE,1,1,91,"2020",85,1,FALSE,0,2,71,20
"409",20406,"RUTW","LETE","29.76433","-93.14832","symbolic",90,50,50,73,92,92,TRUE,1,1,91,"2020",89,1,FALSE,0,4,71,20
"410",20406,"RUTW","LETE","29.76433","-93.14832","symbolic",90,50,50,73,92,92,TRUE,1,1,91,"2020",92,1,TRUE,0,3,71,20
"411",20407,"RUTW","LETE","29.76424","-93.14816","symbolic",80,40,50,73,89,89,FALSE,1,NA,NA,"2020",73,1,FALSE,1,0,61,NA
"412",20407,"RUTW","LETE","29.76424","-93.14816","symbolic",80,40,50,73,89,89,FALSE,1,NA,NA,"2020",77,1,FALSE,0,4,61,NA
"413",20407,"RUTW","LETE","29.76424","-93.14816","symbolic",80,40,50,73,89,89,FALSE,1,NA,NA,"2020",81,1,FALSE,0,4,61,NA
"414",20407,"RUTW","LETE","29.76424","-93.14816","symbolic",80,40,50,73,89,89,FALSE,1,NA,NA,"2020",83,1,FALSE,0,2,61,NA
"415",20407,"RUTW","LETE","29.76424","-93.14816","symbolic",80,40,50,73,89,89,FALSE,1,NA,NA,"2020",85,1,FALSE,0,2,61,NA
"416",20407,"RUTW","LETE","29.76424","-93.14816","symbolic",80,40,50,73,89,89,FALSE,1,NA,NA,"2020",89,1,TRUE,0,4,61,NA
"417",20408,"RUTW","LETE","29.76427","-93.148","symbolic",81,60,50,73,85,85,TRUE,1,1,83,"2020",73,1,FALSE,1,0,62,21
"418",20408,"RUTW","LETE","29.76427","-93.148","symbolic",81,60,50,73,85,85,TRUE,1,1,83,"2020",77,1,FALSE,0,4,62,21
"419",20408,"RUTW","LETE","29.76427","-93.148","symbolic",81,60,50,73,85,85,TRUE,1,1,83,"2020",81,1,FALSE,0,4,62,21
"420",20408,"RUTW","LETE","29.76427","-93.148","symbolic",81,60,50,73,85,85,TRUE,1,1,83,"2020",83,1,FALSE,0,2,62,21
"421",20408,"RUTW","LETE","29.76427","-93.148","symbolic",81,60,50,73,85,85,TRUE,1,1,83,"2020",85,1,TRUE,0,2,62,21
"422",20409,"RUTW","LETE","29.76425","-93.14771","symbolic",93,50,50,73,77,81,FALSE,4,NA,NA,"2020",73,1,FALSE,1,0,74,NA
"423",20409,"RUTW","LETE","29.76425","-93.14771","symbolic",93,50,50,73,77,81,FALSE,4,NA,NA,"2020",77,1,FALSE,0,4,74,NA
"424",20409,"RUTW","LETE","29.76425","-93.14771","symbolic",93,50,50,73,77,81,FALSE,4,NA,NA,"2020",81,0,TRUE,0,4,74,NA
"425",20410,"RUTW","LETE","29.76409","-93.14684","none",94,20,50,73,95,95,FALSE,1,NA,NA,"2020",73,1,FALSE,1,0,75,NA
"426",20410,"RUTW","LETE","29.76409","-93.14684","none",94,20,50,73,95,95,FALSE,1,NA,NA,"2020",77,1,FALSE,0,4,75,NA
"427",20410,"RUTW","LETE","29.76409","-93.14684","none",94,20,50,73,95,95,FALSE,1,NA,NA,"2020",81,1,FALSE,0,4,75,NA
"428",20410,"RUTW","LETE","29.76409","-93.14684","none",94,20,50,73,95,95,FALSE,1,NA,NA,"2020",83,1,FALSE,0,2,75,NA
"429",20410,"RUTW","LETE","29.76409","-93.14684","none",94,20,50,73,95,95,FALSE,1,NA,NA,"2020",85,1,FALSE,0,2,75,NA
"430",20410,"RUTW","LETE","29.76409","-93.14684","none",94,20,50,73,95,95,FALSE,1,NA,NA,"2020",89,1,FALSE,0,4,75,NA
"431",20410,"RUTW","LETE","29.76409","-93.14684","none",94,20,50,73,95,95,FALSE,1,NA,NA,"2020",92,1,FALSE,0,3,75,NA
"432",20410,"RUTW","LETE","29.76409","-93.14684","none",94,20,50,73,95,95,FALSE,1,NA,NA,"2020",95,1,TRUE,0,3,75,NA
"433",20411,"RUTW","LETE","29.76567","-93.15527","none",94,50,50,73,73,77,FALSE,5,NA,NA,"2020",73,1,FALSE,1,0,75,NA
"434",20411,"RUTW","LETE","29.76567","-93.15527","none",94,50,50,73,73,77,FALSE,5,NA,NA,"2020",77,0,TRUE,0,4,75,NA
"435",20412,"RUTW","LETE","29.76706","-93.16164","symbolic",94,40,30,73,92,95,FALSE,7,NA,NA,"2020",73,1,FALSE,1,0,75,NA
"436",20412,"RUTW","LETE","29.76706","-93.16164","symbolic",94,40,30,73,92,95,FALSE,7,NA,NA,"2020",77,1,FALSE,0,4,75,NA
"437",20412,"RUTW","LETE","29.76706","-93.16164","symbolic",94,40,30,73,92,95,FALSE,7,NA,NA,"2020",81,1,FALSE,0,4,75,NA
"438",20412,"RUTW","LETE","29.76706","-93.16164","symbolic",94,40,30,73,92,95,FALSE,7,NA,NA,"2020",83,1,FALSE,0,2,75,NA
"439",20412,"RUTW","LETE","29.76706","-93.16164","symbolic",94,40,30,73,92,95,FALSE,7,NA,NA,"2020",85,1,FALSE,0,2,75,NA
"440",20412,"RUTW","LETE","29.76706","-93.16164","symbolic",94,40,30,73,92,95,FALSE,7,NA,NA,"2020",89,1,FALSE,0,4,75,NA
"441",20412,"RUTW","LETE","29.76706","-93.16164","symbolic",94,40,30,73,92,95,FALSE,7,NA,NA,"2020",92,1,FALSE,0,3,75,NA
"442",20412,"RUTW","LETE","29.76706","-93.16164","symbolic",94,40,30,73,92,95,FALSE,7,NA,NA,"2020",95,0,TRUE,0,3,75,NA
"443",20414,"RUTW","LETE","29.76572","-93.15541","symbolic",95,70,70,77,81,98,FALSE,4,NA,NA,"2020",77,1,FALSE,1,0,76,NA
"444",20414,"RUTW","LETE","29.76572","-93.15541","symbolic",95,70,70,77,81,98,FALSE,4,NA,NA,"2020",81,1,FALSE,0,4,76,NA
"445",20414,"RUTW","LETE","29.76572","-93.15541","symbolic",95,70,70,77,81,98,FALSE,4,NA,NA,"2020",83,1,FALSE,0,2,76,NA
"446",20414,"RUTW","LETE","29.76572","-93.15541","symbolic",95,70,70,77,81,98,FALSE,4,NA,NA,"2020",85,1,FALSE,0,2,76,NA
"447",20414,"RUTW","LETE","29.76572","-93.15541","symbolic",95,70,70,77,81,98,FALSE,4,NA,NA,"2020",89,1,FALSE,0,4,76,NA
"448",20414,"RUTW","LETE","29.76572","-93.15541","symbolic",95,70,70,77,81,98,FALSE,4,NA,NA,"2020",92,1,FALSE,0,3,76,NA
"449",20414,"RUTW","LETE","29.76572","-93.15541","symbolic",95,70,70,77,81,98,FALSE,4,NA,NA,"2020",95,1,FALSE,0,3,76,NA
"450",20414,"RUTW","LETE","29.76572","-93.15541","symbolic",95,70,70,77,81,98,FALSE,4,NA,NA,"2020",98,0,TRUE,0,3,76,NA
"451",20415,"RUTW","LETE","29.76565","-93.15553","symbolic",94,0,40,78,98,98,TRUE,1,1,99,"2020",78,1,FALSE,1,0,75,24
"452",20415,"RUTW","LETE","29.76565","-93.15553","symbolic",94,0,40,78,98,98,TRUE,1,1,99,"2020",81,1,FALSE,0,3,75,24
"453",20415,"RUTW","LETE","29.76565","-93.15553","symbolic",94,0,40,78,98,98,TRUE,1,1,99,"2020",83,1,FALSE,0,2,75,24
"454",20415,"RUTW","LETE","29.76565","-93.15553","symbolic",94,0,40,78,98,98,TRUE,1,1,99,"2020",85,1,FALSE,0,2,75,24
"455",20415,"RUTW","LETE","29.76565","-93.15553","symbolic",94,0,40,78,98,98,TRUE,1,1,99,"2020",89,1,FALSE,0,4,75,24
"456",20415,"RUTW","LETE","29.76565","-93.15553","symbolic",94,0,40,78,98,98,TRUE,1,1,99,"2020",92,1,FALSE,0,3,75,24
"457",20415,"RUTW","LETE","29.76565","-93.15553","symbolic",94,0,40,78,98,98,TRUE,1,1,99,"2020",95,1,FALSE,0,3,75,24
"458",20415,"RUTW","LETE","29.76565","-93.15553","symbolic",94,0,40,78,98,98,TRUE,1,1,99,"2020",98,1,TRUE,0,3,75,24
"459",20416,"RUTW","LETE","29.76568","-93.15517","symbolic",91,20,40,78,92,92,FALSE,1,NA,NA,"2020",78,1,FALSE,1,0,72,NA
"460",20416,"RUTW","LETE","29.76568","-93.15517","symbolic",91,20,40,78,92,92,FALSE,1,NA,NA,"2020",81,1,FALSE,0,3,72,NA
"461",20416,"RUTW","LETE","29.76568","-93.15517","symbolic",91,20,40,78,92,92,FALSE,1,NA,NA,"2020",83,1,FALSE,0,2,72,NA
"462",20416,"RUTW","LETE","29.76568","-93.15517","symbolic",91,20,40,78,92,92,FALSE,1,NA,NA,"2020",85,1,FALSE,0,2,72,NA
"463",20416,"RUTW","LETE","29.76568","-93.15517","symbolic",91,20,40,78,92,92,FALSE,1,NA,NA,"2020",89,1,FALSE,0,4,72,NA
"464",20416,"RUTW","LETE","29.76568","-93.15517","symbolic",91,20,40,78,92,92,FALSE,1,NA,NA,"2020",92,1,TRUE,0,3,72,NA
"465",20417,"RUTW","LETE","29.76154","-93.13561","none",NA,10,20,78,78,85,FALSE,5,NA,NA,"2020",78,1,FALSE,1,0,NA,NA
"466",20417,"RUTW","LETE","29.76154","-93.13561","none",NA,10,20,78,78,85,FALSE,5,NA,NA,"2020",81,0,FALSE,0,3,NA,NA
"467",20417,"RUTW","LETE","29.76154","-93.13561","none",NA,10,20,78,78,85,FALSE,5,NA,NA,"2020",83,0,FALSE,0,2,NA,NA
"468",20417,"RUTW","LETE","29.76154","-93.13561","none",NA,10,20,78,78,85,FALSE,5,NA,NA,"2020",85,0,TRUE,0,2,NA,NA
"469",20418,"RUTW","CONI","29.76447","-93.14879","symbolic",90,40,40,78,89,89,FALSE,1,NA,NA,"2020",78,1,FALSE,1,0,74,NA
"470",20418,"RUTW","CONI","29.76447","-93.14879","symbolic",90,40,40,78,89,89,FALSE,1,NA,NA,"2020",81,1,FALSE,0,3,74,NA
"471",20418,"RUTW","CONI","29.76447","-93.14879","symbolic",90,40,40,78,89,89,FALSE,1,NA,NA,"2020",83,1,FALSE,0,2,74,NA
"472",20418,"RUTW","CONI","29.76447","-93.14879","symbolic",90,40,40,78,89,89,FALSE,1,NA,NA,"2020",85,1,FALSE,0,2,74,NA
"473",20418,"RUTW","CONI","29.76447","-93.14879","symbolic",90,40,40,78,89,89,FALSE,1,NA,NA,"2020",89,1,TRUE,0,4,74,NA
"474",20420,"RUTW","LETE","29.7641","-93.14685","symbolic",99,75,75,82,101,101,TRUE,1,1,102,"2020",82,1,FALSE,1,0,80,22
"475",20420,"RUTW","LETE","29.7641","-93.14685","symbolic",99,75,75,82,101,101,TRUE,1,1,102,"2020",83,1,FALSE,0,1,80,22
"476",20420,"RUTW","LETE","29.7641","-93.14685","symbolic",99,75,75,82,101,101,TRUE,1,1,102,"2020",85,1,FALSE,0,2,80,22
"477",20420,"RUTW","LETE","29.7641","-93.14685","symbolic",99,75,75,82,101,101,TRUE,1,1,102,"2020",89,1,FALSE,0,4,80,22
"478",20420,"RUTW","LETE","29.7641","-93.14685","symbolic",99,75,75,82,101,101,TRUE,1,1,102,"2020",92,1,FALSE,0,3,80,22
"479",20420,"RUTW","LETE","29.7641","-93.14685","symbolic",99,75,75,82,101,101,TRUE,1,1,102,"2020",95,1,FALSE,0,3,80,22
"480",20420,"RUTW","LETE","29.7641","-93.14685","symbolic",99,75,75,82,101,101,TRUE,1,1,102,"2020",98,1,FALSE,0,3,80,22
"481",20420,"RUTW","LETE","29.7641","-93.14685","symbolic",99,75,75,82,101,101,TRUE,1,1,102,"2020",101,1,TRUE,0,3,80,22
"482",20421,"RUTW","LETE","29.7658","-93.15541","symbolic",89,50,50,82,89,89,FALSE,1,NA,NA,"2020",82,1,FALSE,1,0,70,NA
"483",20421,"RUTW","LETE","29.7658","-93.15541","symbolic",89,50,50,82,89,89,FALSE,1,NA,NA,"2020",83,1,FALSE,0,1,70,NA
"484",20421,"RUTW","LETE","29.7658","-93.15541","symbolic",89,50,50,82,89,89,FALSE,1,NA,NA,"2020",85,1,FALSE,0,2,70,NA
"485",20421,"RUTW","LETE","29.7658","-93.15541","symbolic",89,50,50,82,89,89,FALSE,1,NA,NA,"2020",89,1,TRUE,0,4,70,NA
"486",20422,"RUTW","LETE","29.76708","-93.16172","symbolic",102,10,40,82,92,98,TRUE,4,0,98,"2020",82,1,FALSE,1,0,83,15
"487",20422,"RUTW","LETE","29.76708","-93.16172","symbolic",102,10,40,82,92,98,TRUE,4,0,98,"2020",83,1,FALSE,0,1,83,15
"488",20422,"RUTW","LETE","29.76708","-93.16172","symbolic",102,10,40,82,92,98,TRUE,4,0,98,"2020",85,1,FALSE,0,2,83,15
"489",20422,"RUTW","LETE","29.76708","-93.16172","symbolic",102,10,40,82,92,98,TRUE,4,0,98,"2020",89,1,FALSE,0,4,83,15
"490",20422,"RUTW","LETE","29.76708","-93.16172","symbolic",102,10,40,82,92,98,TRUE,4,0,98,"2020",92,1,FALSE,0,3,83,15
"491",20422,"RUTW","LETE","29.76708","-93.16172","symbolic",102,10,40,82,92,98,TRUE,4,0,98,"2020",95,1,FALSE,0,3,83,15
"492",20422,"RUTW","LETE","29.76708","-93.16172","symbolic",102,10,40,82,92,98,TRUE,4,0,98,"2020",98,0,TRUE,0,3,83,15
"493",20423,"RUTW","LETE","29.76422","-93.14847","symbolic",100,50,75,82,98,101,FALSE,2,NA,NA,"2020",82,1,FALSE,1,0,81,NA
"494",20423,"RUTW","LETE","29.76422","-93.14847","symbolic",100,50,75,82,98,101,FALSE,2,NA,NA,"2020",83,1,FALSE,0,1,81,NA
"495",20423,"RUTW","LETE","29.76422","-93.14847","symbolic",100,50,75,82,98,101,FALSE,2,NA,NA,"2020",85,1,FALSE,0,2,81,NA
"496",20423,"RUTW","LETE","29.76422","-93.14847","symbolic",100,50,75,82,98,101,FALSE,2,NA,NA,"2020",89,1,FALSE,0,4,81,NA
"497",20423,"RUTW","LETE","29.76422","-93.14847","symbolic",100,50,75,82,98,101,FALSE,2,NA,NA,"2020",92,1,FALSE,0,3,81,NA
"498",20423,"RUTW","LETE","29.76422","-93.14847","symbolic",100,50,75,82,98,101,FALSE,2,NA,NA,"2020",95,1,FALSE,0,3,81,NA
"499",20423,"RUTW","LETE","29.76422","-93.14847","symbolic",100,50,75,82,98,101,FALSE,2,NA,NA,"2020",98,1,FALSE,0,3,81,NA
"500",20423,"RUTW","LETE","29.76422","-93.14847","symbolic",100,50,75,82,98,101,FALSE,2,NA,NA,"2020",101,0,TRUE,0,3,81,NA
"501",20424,"RUTW","LETE","29.76563","-93.15456","symbolic",91,0,20,82,95,95,TRUE,8,1,95,"2020",82,1,FALSE,1,0,72,23
"502",20424,"RUTW","LETE","29.76563","-93.15456","symbolic",91,0,20,82,95,95,TRUE,8,1,95,"2020",83,1,FALSE,0,1,72,23
"503",20424,"RUTW","LETE","29.76563","-93.15456","symbolic",91,0,20,82,95,95,TRUE,8,1,95,"2020",85,1,FALSE,0,2,72,23
"504",20424,"RUTW","LETE","29.76563","-93.15456","symbolic",91,0,20,82,95,95,TRUE,8,1,95,"2020",89,1,FALSE,0,4,72,23
"505",20424,"RUTW","LETE","29.76563","-93.15456","symbolic",91,0,20,82,95,95,TRUE,8,1,95,"2020",92,1,FALSE,0,3,72,23
"506",20424,"RUTW","LETE","29.76563","-93.15456","symbolic",91,0,20,82,95,95,TRUE,8,1,95,"2020",95,0,TRUE,0,3,72,23
"507",20425,"RUTW","LETE","29.76388","-93.14663","symbolic",96,20,40,83,101,101,FALSE,1,NA,NA,"2020",83,1,FALSE,1,0,77,NA
"508",20425,"RUTW","LETE","29.76388","-93.14663","symbolic",96,20,40,83,101,101,FALSE,1,NA,NA,"2020",85,1,FALSE,0,2,77,NA
"509",20425,"RUTW","LETE","29.76388","-93.14663","symbolic",96,20,40,83,101,101,FALSE,1,NA,NA,"2020",89,1,FALSE,0,4,77,NA
"510",20425,"RUTW","LETE","29.76388","-93.14663","symbolic",96,20,40,83,101,101,FALSE,1,NA,NA,"2020",92,1,FALSE,0,3,77,NA
"511",20425,"RUTW","LETE","29.76388","-93.14663","symbolic",96,20,40,83,101,101,FALSE,1,NA,NA,"2020",95,1,FALSE,0,3,77,NA
"512",20425,"RUTW","LETE","29.76388","-93.14663","symbolic",96,20,40,83,101,101,FALSE,1,NA,NA,"2020",98,1,FALSE,0,3,77,NA
"513",20425,"RUTW","LETE","29.76388","-93.14663","symbolic",96,20,40,83,101,101,FALSE,1,NA,NA,"2020",101,1,TRUE,0,3,77,NA
"514",20426,"RUTW","LETE","29.76376","-93.14611","symbolic",100,0,25,83,85,89,FALSE,6,NA,NA,"2020",83,1,FALSE,1,0,81,NA
"515",20426,"RUTW","LETE","29.76376","-93.14611","symbolic",100,0,25,83,85,89,FALSE,6,NA,NA,"2020",85,1,FALSE,0,2,81,NA
"516",20426,"RUTW","LETE","29.76376","-93.14611","symbolic",100,0,25,83,85,89,FALSE,6,NA,NA,"2020",89,0,TRUE,0,4,81,NA
"517",20427,"RUTW","LETE","29.76366","-93.14568","symbolic",96,0,25,83,95,95,FALSE,1,NA,NA,"2020",83,1,FALSE,1,0,77,NA
"518",20427,"RUTW","LETE","29.76366","-93.14568","symbolic",96,0,25,83,95,95,FALSE,1,NA,NA,"2020",85,1,FALSE,0,2,77,NA
"519",20427,"RUTW","LETE","29.76366","-93.14568","symbolic",96,0,25,83,95,95,FALSE,1,NA,NA,"2020",89,1,FALSE,0,4,77,NA
"520",20427,"RUTW","LETE","29.76366","-93.14568","symbolic",96,0,25,83,95,95,FALSE,1,NA,NA,"2020",92,1,FALSE,0,3,77,NA
"521",20427,"RUTW","LETE","29.76366","-93.14568","symbolic",96,0,25,83,95,95,FALSE,1,NA,NA,"2020",95,1,TRUE,0,3,77,NA
"522",20428,"RUTW","LETE","29.76359","-93.14537","symbolic",101,0,25,83,89,92,FALSE,0,NA,NA,"2020",83,1,FALSE,1,0,82,NA
"523",20428,"RUTW","LETE","29.76359","-93.14537","symbolic",101,0,25,83,89,92,FALSE,0,NA,NA,"2020",85,1,FALSE,0,2,82,NA
"524",20428,"RUTW","LETE","29.76359","-93.14537","symbolic",101,0,25,83,89,92,FALSE,0,NA,NA,"2020",89,1,FALSE,0,4,82,NA
"525",20428,"RUTW","LETE","29.76359","-93.14537","symbolic",101,0,25,83,89,92,FALSE,0,NA,NA,"2020",92,1,TRUE,0,3,82,NA
"526",20429,"RUTW","LETE","29.76356","-93.14529","symbolic",100,0,25,83,95,98,FALSE,6,NA,NA,"2020",83,1,FALSE,1,0,81,NA
"527",20429,"RUTW","LETE","29.76356","-93.14529","symbolic",100,0,25,83,95,98,FALSE,6,NA,NA,"2020",85,1,FALSE,0,2,81,NA
"528",20429,"RUTW","LETE","29.76356","-93.14529","symbolic",100,0,25,83,95,98,FALSE,6,NA,NA,"2020",89,1,FALSE,0,4,81,NA
"529",20429,"RUTW","LETE","29.76356","-93.14529","symbolic",100,0,25,83,95,98,FALSE,6,NA,NA,"2020",92,1,FALSE,0,3,81,NA
"530",20429,"RUTW","LETE","29.76356","-93.14529","symbolic",100,0,25,83,95,98,FALSE,6,NA,NA,"2020",95,1,FALSE,0,3,81,NA
"531",20429,"RUTW","LETE","29.76356","-93.14529","symbolic",100,0,25,83,95,98,FALSE,6,NA,NA,"2020",98,0,TRUE,0,3,81,NA
"532",20432,"RUTW","LETE","29.76359","-93.14536","symbolic",103,0,10,85,98,101,FALSE,6,NA,NA,"2020",85,1,FALSE,1,0,84,NA
"533",20432,"RUTW","LETE","29.76359","-93.14536","symbolic",103,0,10,85,98,101,FALSE,6,NA,NA,"2020",89,1,FALSE,0,4,84,NA
"534",20432,"RUTW","LETE","29.76359","-93.14536","symbolic",103,0,10,85,98,101,FALSE,6,NA,NA,"2020",92,1,FALSE,0,3,84,NA
"535",20432,"RUTW","LETE","29.76359","-93.14536","symbolic",103,0,10,85,98,101,FALSE,6,NA,NA,"2020",95,1,FALSE,0,3,84,NA
"536",20432,"RUTW","LETE","29.76359","-93.14536","symbolic",103,0,10,85,98,101,FALSE,6,NA,NA,"2020",98,1,FALSE,0,3,84,NA
"537",20432,"RUTW","LETE","29.76359","-93.14536","symbolic",103,0,10,85,98,101,FALSE,6,NA,NA,"2020",101,0,TRUE,0,3,84,NA
